text,label,sentiment
What have you tried? What didn't work?,1,Neutral
"@Andrew Bolster: ""listofthings in the actual implementation is coming from the parent"".  Why can't you make this `thing` method a part of the parent and simplify this design?",0,Impolite
"Hi Mic, you changed <url> with a comment of ""Conforming to header format"". Where can I get the standard header format ?",1,Neutral
"Editing pattern just means, have you made more than 3R in 24h. Why should S get blocked, when S didn't break 3RR?",0,Impolite
I was about to participate in the Afd on Wooster Greeks.  You've reverted yourself and re-closed it?,0,Impolite
"Hello, I am interested in helping out with <url> and <url>, but the pages are very very long, which is unmanageable and discouraging. Could you please break them up into (many) smaller subpages?",2,Polite
"Not really following what you need, are you looking for something like:

http://drupal.org/project/hierarchical_select?",2,Polite
Nobody?  Even with the bounty???,1,Neutral
_Why_ are you trying to delay it? What do you expect to gain from that?,0,Impolite
/n tags? Do you mean line breaks (`\n`)?,1,Neutral
It's double the disambiguation... Might be an overkill. What do you say?,1,Neutral
and so is the new Portishead. Did I mention the Knife?,0,Impolite
Moved.  would you like me to nominate you for adminship?,2,Polite
"I'm starting to feel that the problem arises with interactionPointData, since this method does not own it.  Since I am pointing to it with model, will releasing model cause havoc upstream?",2,Polite
"What are you looking to aggregate?  Total sales value, number of orders by customer, total deposit, total number of items sold?",2,Polite
Hi - how's it going?  Do you need more time?,2,Polite
"I think the NVidia requirement alone makes that unacceptable for me, but if not, doesn;t Cude require compilation using nvcc command?  Or can I compile with MS VS 2005?",1,Neutral
"Also, I undid the recent move to Eris, pending some discussion. Maybe you'd like to support/oppose the move?",1,Neutral
It just doesn't make sense (to me) that we use a manga spelling for one name but a Simmons' spelling for another. Can't we just go along with Simmons on this one?,1,Neutral
"""issues""?  What issues?",0,Impolite
-1: I've read that book too. Can you please be more specific about how the message in that book addresses this question?,2,Polite
"Hi, thanks for letting me know about my signature not being linked. I tried to save the settings in preferences - did it work?",2,Polite
How about `Class<? super T> type`?,1,Neutral
"I never received any notification of any deletion proposal, lest I would have contested. Is there any way to find the original proposal and/or artical, or has it just been sent to oblivion?",0,Impolite
"<person> is dropping OR on various talk pages, including his own and his userpage - and linking his talk page to his blog. <url> or rather blogs <url> - not run into this sort of linking before, is there any guidance about it somewhere?",1,Neutral
You'll have to give more information such as: what type of data are you rendering? do you have complex loops in your erb?,1,Neutral
This doesn't really make any sense. Are the word documents going to be downloaded from links on the site or do they just contain text FOR the site?,2,Polite
"Oops, sorry about that. Delete?",1,Neutral
do the restaurant ones have sauce on the top?  Or do they just put some cheese on and whack it under the grill?,2,Polite
@Sekar: I would expect to see that error on PHP < 5 or on Windows less than version 5.3. Can you confirm that you are running on RHEL (Linux) and your PHP version is 5.2.5?,1,Neutral
"What does the tarball contain? I assume it is the content you want to compile, not the tarball itself?",0,Impolite
Why do you need to do it without looping? It seems that looping does what you want in this case?,0,Impolite
What is the submit method ? a regular submit or an ajax submit ?,1,Neutral
"|style=""vertical-align: top; border-top: 1px solid gray;"" | For creating an article on a relatively obscure bridge with interesting information that remains in the current article, which has become the focus of the world for all the wrong reasons, I hereby award you this oddball barnstar. Who knew all this could happen?",0,Impolite
You're unblocked. Do you want to discuss what the article should be named?,2,Polite
Are you absolutely sure what kind of chip it is? Are there sites that let you search by pin numbers?,1,Neutral
"Hmm, that's what I get too: |O-E|/sqrt(E) = |17-16.5|/16.5 = 0.123. Can you add a link to the paper if it's available on the web?",0,Impolite
@badp I've noticed you often use acronyms that I either need to look up or someone has to have you define for them.  Maybe you could consider typing things out instead?,0,Impolite
"So, you have duplicated records in the database, right? Also, why do you need `insertable=false, updatable=false` in join column?",1,Neutral
"I know you moved the section about the  theme park because someone complained it did not belong in 'fandom', but i'm not convinced that was correct. exactly what sort of people go to such a place if not fans?",1,Neutral
"One clarification: are you looking for races to watch, or races to participate in?",1,Neutral
"The SNL encyclopedia article says ""M/S Palatia"", while my book source says it probably was a steamship (with a note saying that their sources differ). Do you have any more details on this ship?",1,Neutral
"You should provide more information. If your site has an URL like http://example.com, how can a URL like https://twitter.com/#!/AlaaBatayneh/status/72020345695109122 be set as path for your node?",1,Neutral
"I can't quite figure out when you're auditing the Transport Phenomena course. It might help to provide more context: is *motivation* really the right word, or is it more cause-and-effect?",1,Neutral
"There are not many ready-made exploits for max excel out there, at least not in non-commercial exploit packs. Which version of office do you have?",0,Impolite
Did you try an iisreset? Maybe an old version of your assembly is still in cache?,1,Neutral
"@dotjoe - some of teams ranked high on FIFA rankings didn't make it to the tournament.  Plus, wouldn't the schedule play a factor too?",1,Neutral
I'm ambivalent as to whether it's ok to copy questions like that (even linking them)... shouldn't we wait for them to be asked organically? Or are you really interested in an answer?,1,Neutral
@I Never Finish Anythi madness would be great Fun. How do I get infested by madness?,0,Impolite
"What is ""this tab bar""? Can you provide a code sample or screenshot?",1,Neutral
"Yes, the ""licking my balls"" thing. Why am I not surprised that that was his work too?",0,Impolite
Can you describe the problem in more detail?  Maybe upload a screenshot or two?,2,Polite
"You say you don't want multisite, and then when someone mentions multisite you say it's a good idea? ""Different pages with different things on them""... is this a joke question?",2,Polite
"I am able to do it using htmlText property. But, I want to wrap text around HBox ( that contains image)?",1,Neutral
Agreed. Can you tell at a higher level what you're trying to do?,1,Neutral
"""Which other interesting things are there to count.."" isn't that the actual question? Maybe adjust the title?",1,Neutral
"If you only want a finite number N of oracles, you could define an N-in-1 compound oracle by using the first log(N) bits of the compound oracle to indicate which suboracle you wish to query. Am I missing something?",2,Polite
"Hi. The font-size for the links in this template may be on the small side, but it seems to be floating okay -- or do I need to check more places where it's used?",2,Polite
Can you expand <url>? From what I gather the Dorje Ling nunnery is part of the monastery complex?,1,Neutral
"What do you mean with ""it doesn't work"" ? Does it crash (which I suspect, given your code), does it show the wrong images, doesn't it do anything at all ?",0,Impolite
When you say line do you mean character? For the given input what is your desired output?,2,Polite
Thanks for your response. What happens now?,2,Polite
Figures as much. What's wrong with it?,0,Impolite
unfortunately I can't do that. can anyone help?,2,Polite
"Ok, then your own code seems cleanest. And although this is offtopic: how did you generate those images? :)",2,Polite
"I was looking for some help with editing portals, I've read up on some stuff but still don't quite understand. Do you think you could help me?",2,Polite
"Does the route work if you run the same reload_routes function during application execution? That is, does it work if you just stick that line in while you're in dev mode?",2,Polite
Are you okay with a server-side solution that resizes images on the fly based on get parameters passed to an existing image URL? Apache/Mod_Rewrite?,1,Neutral
"Alright, I don't like it but is not worth wasting more time on, but (as you now noticed as well) if it ''really'' had been deleted for <url>, it would have been truly problematic. Can I just ask: ''if'' Mephistophelian would return, are we allowed to undelete it?",0,Impolite
"This error implies something wrong with how the app itself is running, not with finding the template. Is there any traceback data?",2,Polite
What have you tried so far?  Is this homework?,2,Polite
That it prints all `indent1` s for the first `tableheader` node is obvious as all following `indent1` s are siblings of this node. Can you please provide the exact output?,1,Neutral
What....?  How are these related?,0,Impolite
"Perhaps an essay could clarify this? ""Be Assertive, not Aggressive"", or ""Act like a Professional""?",1,Neutral
Could you be a bit more specific? What do you mean by short key for scroll?,2,Polite
"Hi Awadewit,  I hope I've started a discussion at <url>?  Would you like to weigh in there?",1,Neutral
Personal attacks and refusing to answer questions. What are you hiding?,0,Impolite
"I don't think I'll ever understand the ""subjective and argumentative"" thing for community Wikis. If nobody's getting rep, what harm does it do ?",0,Impolite
"You can find more ideas and code in ""Separating Two Populations in a Sample,"" http://stats.stackexchange.com/questions/899/separating-two-populations-from-the-sample.  (Is there perhaps some better way of cross-referencing threads than I've done here?)",1,Neutral
"pardon my ignorance, but what is a ""game matchmaking service""? Is it like eHarmony for avatars?",0,Impolite
Is the image an animated gif which finishes in less than a second?  Or is it corrupted?,2,Polite
Confused. Could you give a short example with an uncompressed input and the compressed output your algorithm produces?,2,Polite
"<url> is, in reality, a good guy, and quite reasonable.  I'm confident that he'd be happy to help work with you on any image problems -- remember how you and I started out editing together?",2,Polite
"OK, I have to ask: *windowed mode!?* why not full-screen?",1,Neutral
"How are the printers connected? Via network, or via usb?",0,Impolite
"Why was <url> deleted when it was simply a crop of <url> which is public domain? I'm pretty sure I wrote that on the description page, but if not, can it be restored?",0,Impolite
@mfg - I'm not sure what the best way is to do this. You're planning to do a separate CW question or a post over at BF?,1,Neutral
using Win32::API is not a goal in itself; you are trying to do *something* with the Win32::API. What is your ultimate goal?,1,Neutral
"Why voted down?  Fair enough question, yes?",0,Impolite
<url> needs urdu script for the name of the subject (Bangla script has already been added). Can you help?,1,Neutral
"Thanks; I was confused by the situation (indeed, I still am), so I had no idea what to do.  One more question: why did you protect Highspeed's talk?",1,Neutral
"My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard.  Any thoughts on this article's organization?",0,Impolite
Being too efficient can be detrimental - what if I was doing it in the wrong order - does that allow my reversion if indeed I do utilise the abbreviation?  A simple enquiry might have been in order?,0,Impolite
what's the raw information you have?... i.e. how did you come to two DORs?,2,Polite
I use the [full-size version](http://training.perl.com/scripts/rename) of the rename script everyday.  Why in the world would you *not* want to use existing code?,0,Impolite
Is this a business website or a consumer oriented website? Or are you asking for solutions to both scenarios?,0,Impolite
"Ah, thanks! Btw, IS THERE any kind of guideline for FAs in regard to lede length somewhere?",2,Polite
"All the images are on the right side, which means they sometime clash and push the text away from itself. Have you considered moving some images to the left to stop this?",1,Neutral
@Piskvor: ha ha... apparently not me! It was meant to be a pun on 'Are there atheists in foxholes?',1,Neutral
"Apologies, I was busy prod'ding this article when you speedily deleted it, so I inadvertently re-created it.  Can you delete it again, please?",2,Polite
"I often work out of Sweden and I have an excellent, free, built-in English or Swedish grammar ''and'' spelling program in ''Word'' on that computer using Firefox (as this user says she does) - red underlinings for spelling and green for grammar - which would preclude almost all of the huge amount of problems caused by this user regarding readability, or at least alert her to the very quanitity of the problems and inspire a constructive attitude as to her own capacity. Perhaps if one does not consider it a ""duty"" of sorts to contribute readable English here, that actually might be the problem?",0,Impolite
"I'm happy to help!  After all, what's the point of acquiring knowledge about a process if I don't use that knowledge to help others?",2,Polite
"Given the screenshot, is it possible you have JavaScript that's interfering with the display of the form element's value? Or, well, CSS that renders the text invisible?",2,Polite
That reference was not inserted by Yahoo. Which main page did you mean?,1,Neutral
Thanks for identifying it as self created. What license do you release it under?,2,Polite
A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?,0,Impolite
"Could you please include the whole content of your `/etc/fstab`. Also, what's wrong with using the standard `/etc/fstab`, with UUIDs (that seem more robust than paths), that Ubuntu creates on an install?",0,Impolite
@Murilo: Do you need to return all matches or just one? Are there any memory limits?,2,Polite
"Well, OTRS is multilingual, so she could contact OTRS in Turkish and people would be able to deal with the issue there. What was the exact wording of her ""release"" of the images?",1,Neutral
"Same question as @Justian Meyer plus one of my own: what exactly must you output? A simple yes or no if one rectangle's edges intersect another if their length increases, or report possible intersections for each line?",1,Neutral
"Not really, no (though maybe with JS). Is `display: block` a problem for some reason?",0,Impolite
"Hmmm, I've [seen this question before](http://stackoverflow.com/questions/5180159/big-o-notation-homework). What was wrong with it over there?",0,Impolite
"I notice you are still contributing to Wikipedia, but have not responded to my argument. Do you now agree with the argument I suggested?",0,Impolite
"Can you describe *awkward result* a bit more detailed? Also, how many images to you have?",1,Neutral
Did you try the code example you included?  Did you get the desired results?,2,Polite
Merci. Now do you have any idea to solve discrepancy in <url> ?,2,Polite
I'm still scratching my head. How can this be?,0,Impolite
"do you ever build without debug, e.g. a release config?",1,Neutral
The history section appears to be copied and pasted directly from somewhere. Is this a copyvio issue?,1,Neutral
I forgot to tell you that the VGCOTW has been inactive. Can you stop AnomieBOT from updating or something like that?,1,Neutral
"@polyg: As I mentioned below, I'm not an expert in Java.  Why are enums more powerful in Java than C++/C#?",2,Polite
Dlaczego usunu0105u0142eu015b ze sku0142adu Kas(z?)aka?,1,Neutral
"I also spoke to <url>, who wanted a lot of the WW2 information. I am just wondering if I addressed everything you talked about or is there more that needs to be done?",1,Neutral
The logo gallery on the <url> article is acting very strange. Can you help me with this?,1,Neutral
what context would the serial number be used in?  Is it just an identifier or is it meant to be a secure type thing (like the Windows registration key)?,1,Neutral
Your wording of the directory structure is a little confusing. Would you please update your question with a more specific directory structure and which HTTP error codes are returning for which files in that structure?,2,Polite
"Do you mean it literally says ""Unknown Sender?"" Or the number is just unfamiliar to you?",0,Impolite
"I wish I could help you, but I know very little about Iranian rock music. Have you asked any other Iranian members?",2,Polite
can you give a little more detail. Maybe paste the exact error message?,1,Neutral
"I know <url> is one, what about <url>? Shouldn't it also be a primary topic or are there actual rules which discourage practice of ""all caps""?",1,Neutral
"I nominated <url> for speedy renaming to <url> and you removed it saying it was moved to /Working, but I don't see it there and it hasn't been renamed. Do you know what happened?",0,Impolite
"I've created <person> to deal with the new CSD A8, deletion of blatant copyvios. Mind to take a look and tell me if there's anything wrong with it?",2,Polite
It's not clear what you mean by 'Printing(saving)'.  Where do you want the command saved to?,2,Polite
Anyway why put up with all this carelessness? Why are sockpuppets and trolls being enabled?,0,Impolite
"There have been disruptions and outages on Twitter over the last few days (more than usually, that is). Are you sure what you are seeing is independant of that?",1,Neutral
"Why are records of the Julianna posers changes being deleted? Even if this really was her, do celebrities get special privlidges on wikipedia?",0,Impolite
"Heh, thanks. Do you know of any scripts that might come in handy?",2,Polite
Thanks for adding that ref to <url>. I don't suppose your copy of Conway's says anything about the roles and fates of ''Schleswig-Holstein'' or ''Schleisen''?,2,Polite
"Can you please be more specific instead of saying 'often said'. Can you cite references, and also expand on why the issue is relevant ?",1,Neutral
"This is hard to answer without more context - what is your threat model, your application, etc?  A general answer is at http://security.stackexchange.com/questions/1476/what-is-the-difference-in-security-between-a-vpn-and-a-ssl-connection so can you look at the answers there and either get clarity on those answers there, or ask more specific questions here?",2,Polite
I don't see any element with ID or name of `sel2`. What gives?,0,Impolite
Why 5 things? Why not 3 or 7?,2,Polite
"@littleadv and what's so strange? if I have this program running over bilion times, what's so strange, do you mind answering?",0,Impolite
"Okay, I read through it (skimmed through some parts as they are largely repetitive). I think maybe a good place to bring this up would be in <url>?",1,Neutral
"<url> has vandalized <url> twice. If he should be blocked, could you please do so?",1,Neutral
"Thanks for your work in cleaning up <url> (which is now finished, but for a few hard cases which likely will require the writing of articles to conform to those links). Would you like to collaborate on another section of this list?",2,Polite
"How much data are you backing up daily, weekly, monthly? How much data do you plan to retain, and for how long?",0,Impolite
"A regular `<img src=""URL"" />` worked for me, but it was an image that I hosted off-site. That doesn't work for you?",2,Polite
i cant see that map service. I assume its dynamic and not cached?,0,Impolite
it is exactly what I want. please how can I do this ?,2,Polite
Seems like you could end up deleting quite a few rows as one row could match different rows in different ways.  Are you sure of what you want here?,1,Neutral
"Owing to your status as an active wikipedian, I'm not yet reverting your edit to this article.  But what sense is it to move his birth location from the birthdate position in line one, to the top of (a newly formed) paragraph 2 which then (continues from the former paragraph 1 subject) takes off on a subject entirely unrelated to his birth?",0,Impolite
No worries found it... but yeah... We need a new Foo's pic... Does Flickr have fair use licenses?,2,Polite
"Sorry I didn't mentioned it, but it's tab separated... It is possible to quickly replace the ',' by a '.' in the code or do I have to replace it with notepad++ or something?",2,Polite
Dumb question.  The helper method isn't using LINQ is it?,1,Neutral
"Thanks, Dimitry.  I responded on the other board as well, but do you have any samples of a wrapper-based timer that I can use?",2,Polite
Unable to find which assembly ? Could you provide the stack trace or a more detailed error message?,1,Neutral
"And it ''takes'' thousands and thousands of dollars to run a campaign, so exactly what's your point? Has there actually been some evidence of wrongdoing on anyone's part?",0,Impolite
"Re: <url>: if it's eligible for Did You Know, it's by definition not a stub. Cool?",0,Impolite
"Can I see what ""img2"" is?  Is that an image component?",1,Neutral
"Yeah, it's difficult to tell what the columns mean from their names. Can you add more explanation of how the tables fit together?",2,Polite
"inBounds does just what you said, in my real implementation I dont use a visited array instead I use an integer and set bits in O(1) time to track what nodes have been visited, hence I said for the purpose of this assume copyOfAndSet is an O(1) operation as to not complicate the algorithm. Does that make sense?",1,Neutral
"Now I'm confused--did I miss something? Who was talking about G1, and who was talking about IP blocks?",0,Impolite
"Perhaps there's an error in your sitemap, but I can't see, because Stackoverflow blocks sitemap access to non-search-engines.  Could you add the relevant snippet from your sitemap to the question?",1,Neutral
to the Citations missing template. What's the deal?,0,Impolite
"Sorry, I will check into this next week. Have you preserved UTF-8 (see comments on top of the wikEd code)?",1,Neutral
"That's odd, I have directX headers in my MinGW, and I don't remember adding them separately. Granted, my MinGW install is quite old, but when and why would they stop supplying those headers?",1,Neutral
"You had said at CFD that you were allowing some time for <url> to be listified. We're past that time, can the cat now be deleted?",1,Neutral
Calling all changes for vandalism just because you don't agree with them is NOT the way to explain why you reverts edits. May I suggest that you actually learn what vandalism actually means before you use the word?,0,Impolite
i noticed you changed <url> to <url>.  do you think the same should be done for <url>?,1,Neutral
"What format is your heatmap in?  Do you have some function p(x, y) that gives you a probability density at x,y?",2,Polite
I don't understand what you mean by groups. Are you asking for groups or points?,1,Neutral
"I'd guess it's an archaic past tense of ""to owe"", i.e. ""Which you owed yesterday""?",0,Impolite
Can you describe the problem in more detail?  Maybe upload a screenshot or two?,2,Polite
"Can you overlap jobs? If you have two three-unit jobs and six two-unit jobs, can you run the three-unit jobs sequentially on lane A, three two-unit jobs on B, and three two-unit jobs on C, taking six units of printing time in total?",2,Polite
I've never heard that. Any links to horror stories?,2,Polite
"That sounds fine. When does the drive end: at the start of August 13 or at the end, and according to which timezone?",2,Polite
Doubly linked list? You mean that one should be able to traverse it both ways having an external pointer to _any_ of its nodes?,1,Neutral
Have you tried running it from the command line? `softwareupdate --list` to see if it spits out any errors?,2,Polite
"Most of the editors who would care about the deletion of KiK's threads are the ones who would agree with him, so it's pointless to warn them.  Hell ... come to think of it, hasn't KiK been all over their talk pages, with them high-fiving each other?",0,Impolite
I've seen that but I prefer using Proc::Daemon. Is there any big difference ? :),1,Neutral
"Hello, I'm a sysop in <url>, I'm creating an Upload page like English Wikipedia <url>, I've changed file MediaWiki:Licenses/vi-ownwork corresponding to Own work options, but they still display Media:Licenses information. Can you know what problem is?",1,Neutral
This happens when the system can't start another X server with the second (new) user - it disappears and goes back to your (locked) screen. Can you post up your graphics drivers' configuration and the hardware specs?,1,Neutral
"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",2,Polite
"Why are you trying to delete my user page, literally less than a minute after I began it. You are allowed one so why not me?",0,Impolite
"Notability is an issue of common sense: you're writing for other people, so what is notable for you (or me) is not that relevant. My local shop is more important and notable ''to me'' than Wal-mart, but who, other than me, actually cares?",0,Impolite
Are you sure that you want to withdraw your nomination to delete the 2 old articles? Don't you want the 2 articles deleted since they have been merged into something much better?,1,Neutral
"Sorry, almost forgot. After calling me a ""child"" ""uneducated"" and making remarks to the effect of ""shouldn't be allowed to post on edit Wikipedia"" what grounds have you got to stand on to say I've made personal attacks against you by suggesting vandalism?",0,Impolite
"Well, the problem you linked to is entirely different than what you're describing. Can you please decide on which one you need help with?",2,Polite
Seems like a very odd design for web applications. Would you mind to explain why MVCC does not work for you?,0,Impolite
So I take it you live in Perth? Have you ever been to Virginia?,1,Neutral
"Say what? And what does this have to do with ""Happy New Year"" and my pretty picture?",0,Impolite
"It really depends on what you are trying to accomplish. Do you have a user, entering a name and address, and you are going to show him all similar addresses to let him choose one manually, or are you going to group all Persons with similar addresses automatically together?",2,Polite
I finished my expansion of the category you created. Any suggestions on how to improve the category?,2,Polite
"""there is documentation too, if that's your style"" - where can I find the docs? Is it just https://github.com/lucjon/Py-StackExchange/blob/master/README.md ?",0,Impolite
This kinda seems like a recipe request to me.  Is there something other than bad spinach that you're trying to solve?,1,Neutral
what is the & sign for? why do it?,0,Impolite
The <url> has several pictures uploaded by you with no source or license information. I'd like to feature this article on the main page - could you please add this information before that?,1,Neutral
Asking for an iPhone app specifically is off-topic for here.  Try the Electronic Gadgets SE:  http://area51.stackexchange.com/proposals/614/electronic-gadgets maybe?,2,Polite
"Thanks for the detailed answer, that's really helpful. Is there a way to recognise double/triple butted tubes on eg used frames? Can you hear the thickness change by flicking it with a fingernail?",2,Polite
"Indeed, I have the mean <url>. And what do you have?",1,Neutral
Eh. Fresh pasta takes less than 3 minutes to cook in boiling water. Why would you need to microwave this?,2,Polite
"Thanks for your reply. So just to clarify then, you are happy with the number of references, but you just need me to convert each of them into ref/footnote format, and then the article is GA-ready, is that correct?",2,Polite
Are you trying to help him milk the publicity over the WR incident? if it ends up on google with lots of nns why would that matter?,0,Impolite
What's wrong with it? Isn't making a wordpress theme programming?,0,Impolite
Why do the width and height in the HTML differ from those in the CSS? Are you sure the shadow isn't just off-screen or something?,1,Neutral
"Clarification: Do you mean to run the container itself under a hot tap?  Is the result really ""good as new?""",0,Impolite
"Well, I fully agree with the three rationales Lumos has given above; and so evidently do about half the Wikipedians who have contributed to the RfC Lumos has cited.  If so many think that such links can be useful and appreciated, why does it matter so much to you that they should be eradicated?",0,Impolite
Why did you block tanner1996 that is me I was going to choose Nascar1996 but someone else is using that name??????????,0,Impolite
"Please rephrase your question using full words and complete sentences. Also, what does assembly have to do with this?",0,Impolite
"Where are you envisioning this sample content would be located to be automatically imported? I assume you are doing something more complex than just a ""Settings > Import?""",0,Impolite
What? Please speak brighted.Ps.Do you know gag?,0,Impolite
Great job. Will it be done by next week?,2,Polite
I've never seen any wrist-only ones. Can somebody provide a link to one of them?,1,Neutral
"What's the origin of the data graphed in <url>? The image is used in <url>, which has an in-text cite for solubility characteristics, but could you clarify the source for the graph itself?",2,Polite
What is `someclass`?  What line does the error message correspond to?,1,Neutral
You do not appear to have alerted the other previous Delete advocates yet.  May we take this as a tacit admission that actually you ''were'' intending to skew the deletion review?,0,Impolite
"Also: every app has XSS that could be displayed as HTML, XML, or a future markup language. Do you seriously want to have that argument?",2,Polite
"You should be able to edit semi-protected pages at present, as far as I can see. What happens when you try to edit <url>?",1,Neutral
"@Macha I also upgraded to Ubuntu 10, and it still works for me.  What terminal?",1,Neutral
Can you clarify? What's the list supposed to contain?,2,Polite
Explain what you mean by non-smaller? You mean bigger?,1,Neutral
@freiheit: Thanks for the answer. Where can I get these items? Can I get some of them combined (whichever I want to have) or do I have to buy separately each of what I need?,2,Polite
"ER, I was wondering if <url> would be a good candidate for featured bio in the portal, since he was the first United States Marine Corps officer, in history to take command of a Naval flotilla. What do you think?",2,Polite
Please clarify - are you going to charge your boss for this? Or is your boss going to charge a client?,1,Neutral
"Accepted! @Rory, one more thing - can you add a line about using the *right* hashing algorithms?",0,Impolite
Are there anymore styles being applied this [jsFiddle](http://jsfiddle.net/s8d3R/1/) looks fine in Chrome. How does it look to you?,2,Polite
I always try to use correct grammar.  Why dumb down your correspondence?,1,Neutral
There is no answer without a specific question -- how is your code not working? What does the data look like that is being parsed by `split`?,0,Impolite
How are these inconsistent with the traditional account of the origins of the Torah involving redactions as late as Ezra? Why do we need bizarre hypotheses about documents being interwoven that are contrary to all known examples of how books are written?,0,Impolite
"Setting aside the circumventing of company policies, this is still a question about installing software on a server. Surely that's a ServerFault question?",1,Neutral
"Assuming the domain of the hash function is larger than the range, that's impossible.  If it's not, why bother using a hash?",1,Neutral
"The previous edit made by <url> was sufficient. If she edits the article again, reverting your edit, can we leave it be, for the sake of tranquility?",1,Neutral
What is exactly your problem? What does not work?,0,Impolite
"What I'm trying to say is that I don't think this is really a valid question. You're basically asking ""where should I store some files so I remember where they are?""",0,Impolite
"Hi Bruce, I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",2,Polite
While watching the contribs I noticed that the bot blanked <url> which has already been checked and is listed at <url>. Isn't that supposed to be the thing that these lists of MRGs were supposed to prevent?,0,Impolite
"I thought you had done that, and started working on turning it into a disambiguation page.  Could you now graft the history on to the changes I made?",1,Neutral
"How about ""Hi y'all!"" or ""Howdy folks!""? ;)",1,Neutral
"I have read (on http://www.mathjax.org/docs/1.1/installation.html) that Firefox's same-origin policy might slow the loading of `mathjax`. 

Does anyone know how I might install `mathjax` locally on my windows XP machine?",0,Impolite
"<url> is at it again, adding in the ""in the Premiership"" content you & I successfully merged several weeks ago. Could you perhaps also drop a note on his talk page asking him to stop?",2,Polite
How did you install it? Did you use the the Ubuntu packages?,2,Polite
Sounds good to me. Shall we have a straw poll on it?,2,Polite
"Firstly who are you? Secondly there seems to be a lot more people involved than just Node ue thirdly I don't care what his view is as long as his edits are neutral, which edits do you dispute?",0,Impolite
"I couldn't help but notice on your userpage templates for Clive Barker, Child's Play and so on to place on pages related to those subjects. I've never known how to create them, so could you help?",1,Neutral
Thank you! Could you protect the picture that's live too?,2,Polite
I presume you're using PHP as an Apache module? (Not CGI or running under IIS or something?),2,Polite
"Needs `homework` tag ? You might also want to specify the programming language, at the very least, and perhaps mention what you've tried so far ?",1,Neutral
"@Marc: Could you, please, make more precise your statement ""two paths are different iff they use different child nodes in a branching node"". You mean they're different if there is such a branching node where they use different child nodes?",0,Impolite
"I noticed that you did some work on this article, and would like to expand it to include his recommendation (in ''Can Life Prevail'') that the UN develop hit squads to target large urban population centers (with neutron bombs as I recall), and also the discussion on the 9/11 terrorists being ""superior moral human beings"" for their actions.  Understanding that this is a BLP, that NPOV is important, and that including secondary sources is nearly impossible as they are difficult (at best) to find, what is your feeling on this?",2,Polite
That's an interesting question. How do they do it for the flavored beans that you can buy?,1,Neutral
"""with just an index"" to what? is this homework?",0,Impolite
@DVK in O(1)  space? - where does the count for each element fit?,1,Neutral
"I'm not sure how I feel about you adding coordinates to locations all over the place, but rather than get into that, let's start with something easy: ""<url>"" does not equal ""<url>"". Do you need me to explain why, or was that just a typo?",0,Impolite
I presume you just removed every backlink to <url> on accident?  Did you need me to revert that real quick?,1,Neutral
Um... the Kent roast? Tentrake host?,0,Impolite
"almost a question for superuser. what ""kind"" of ubuntu are you running (or, to be more specifi, which desktop do you run?)",1,Neutral
Could we have a question concerning the GPL without discussions about whether the GPL is good or bad sometime?  Please?,0,Impolite
Works like a charm here using XE.  Do you have specific steps?,2,Polite
"What do you suggest we do with the ''citation needed''?  Once we remove that, I would say it's pretty close to a GA.  What do you think?",1,Neutral
Website or WebApp project?  Debugging in Cassini or IIS?,0,Impolite
"I don't understand exactly what the rules are. Are you only allowed to pick one number out of each row and only allowed to pick one number out of each column, and you have to pick 4 numbers, and you want the sum of these 4 numbers to be minimized?",1,Neutral
"This would make a great addition to DYK, you know. (<url> :) It's just under a thousand wordsu2014maybe more of your thesis would like to make it onto WP?",1,Neutral
"What do you mean by ""tracing letters""?  Could you give an example, please?",2,Polite
@dmckee - I wasn't aware that a closed question could be edited. Will an edited closed question generally get reconsideration?,2,Polite
"It's weird that this doesn't work on Python 3.1, could you share more about your directory structure and module organization? In which directory is `weatherScript.py` located, what is your `sys.path` (or at least the part of it that corresponds to `weatherData/socket.py`)?",2,Polite
"There is a lot to learn - but to date I have concentrated on content, followed by style. If I have to keep removing silly comments, though, I will get discouraged - is there an easy way to reverse somebody's goofing?",0,Impolite
"I'm going to try and hurry the <url> article through both GA and FA to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",1,Neutral
"xD if you say so! By the way, what's your favorite game ever?",2,Polite
"News coverage would be spotty at best... you would have to go through the stats pages and do it by hand pretty much, so any of the Calgary/Edmonton Sun, Herald or Journal would suffice.  Maybe just send the AJHL an email and ask them?",1,Neutral
Where exactly are you stuck? What doesn't work?,0,Impolite
what are you trying to do with the ticket itself? Is it an option to generate tickets as needed using keytabs?,2,Polite
I'd like to know why someone voted to close this as Off-Topic.  Can you please explain your reasoning?,0,Impolite
Thanks for improving the article.  Can you add categories also?,2,Polite
As far as I'm aware it should work correctly. Could you provide an example?,1,Neutral
